OBJECTID,UUID,DATUM_AEND,DATUM_ERST,HERKUNFT,HERKUNFT_J,OBJEKTART,BFS_NUMMER,BEZIRKSNUM,KANTONSNUM,NAME,GEM_TEIL,GEM_FLAECH,SEE_FLAECH,ICC,SHN,EINWOHNERZ,landesgebe,landesge_1,landesge_2,landesge_3,landesge_4,landesge_5,landesge_6,landesge_7,landesge_8,neighbs,layer,path
8920,20D1C8F4-8A95-483A-BB05-3BC423F64DC3,2019/12/04,2009/03/25,TLM,2019,Gemeindegebiet,784,CH02500000,CH02000000,Innertkirchen,0,23659.000000000000000,-29998.000000000000000,CH,CH02500784,1087,17,ABC10C09-F0B8-4218-AC02-E7587EA24846,2013/07/15,Land,CH,41291.739999999997963,Schweiz#Suisse#Svizzera#Svizra,8544527,41291737423.214187622070312,"784, 782,",aare_communes,/home/mwshovel/dev/analyst/jan12/munis/aare_communes.shp|layername=aare_communes
8938,A2B1A0EB-BAEB-4E89-BFD2-8BB0E6B39BDC,2019/12/04,2009/03/25,TLM,2019,Gemeindegebiet,782,CH02500000,CH02000000,Guttannen,0,20085.000000000000000,-29998.000000000000000,CH,CH02500782,267,17,ABC10C09-F0B8-4218-AC02-E7587EA24846,2013/07/15,Land,CH,41291.739999999997963,Schweiz#Suisse#Svizzera#Svizra,8544527,41291737423.214187622070312,"782, 6058,",aare_communes,/home/mwshovel/dev/analyst/jan12/munis/aare_communes.shp|layername=aare_communes
9395,C9307603-09CE-44B9-ADFB-DDD371298073,2019/12/04,2009/03/25,TLM,2019,Gemeindegebiet,351,CH02460000,CH02000000,Bern,0,5162.000000000000000,-29998.000000000000000,CH,CH02460351,133115,17,ABC10C09-F0B8-4218-AC02-E7587EA24846,2013/07/15,Land,CH,41291.739999999997963,Schweiz#Suisse#Svizzera#Svizra,8544527,41291737423.214187622070312,"351, 355,",aare_communes,/home/mwshovel/dev/analyst/jan12/munis/aare_communes.shp|layername=aare_communes
9403,C5297C90-1B32-4B1D-A881-FB8DE3BE7288,2019/12/04,2009/03/25,TLM,2019,Gemeindegebiet,355,CH02460000,CH02000000,Köniz,0,5101.000000000000000,-29998.000000000000000,CH,CH02460355,40938,17,ABC10C09-F0B8-4218-AC02-E7587EA24846,2013/07/15,Land,CH,41291.739999999997963,Schweiz#Suisse#Svizzera#Svizra,8544527,41291737423.214187622070312,"355, 855,",aare_communes,/home/mwshovel/dev/analyst/jan12/munis/aare_communes.shp|layername=aare_communes
9571,BE4075A3-A7DA-423E-946A-FA9DF064B3E1,2019/12/04,2009/03/25,TLM,2019,Gemeindegebiet,783,CH02500000,CH02000000,Hasliberg,0,4174.000000000000000,-29998.000000000000000,CH,CH02500783,1193,17,ABC10C09-F0B8-4218-AC02-E7587EA24846,2013/07/15,Land,CH,41291.739999999997963,Schweiz#Suisse#Svizzera#Svizra,8544527,41291737423.214187622070312,"783, 785",aare_communes,/home/mwshovel/dev/analyst/jan12/munis/aare_communes.shp|layername=aare_communes
9617,CE531D9C-A16D-4F11-8C5F-9FAD438037F4,2019/12/04,2009/03/25,TLM,2019,Gemeindegebiet,785,CH02500000,CH02000000,Meiringen,0,4063.000000000000000,-29998.000000000000000,CH,CH02500785,4692,17,ABC10C09-F0B8-4218-AC02-E7587EA24846,2013/07/15,Land,CH,41291.739999999997963,Schweiz#Suisse#Svizzera#Svizra,8544527,41291737423.214187622070312,"785, 786,",aare_communes,/home/mwshovel/dev/analyst/jan12/munis/aare_communes.shp|layername=aare_communes
9736,15F54B38-08B9-4112-A56C-DED8A90518F0,2019/12/04,2009/03/25,TLM,2019,Gemeindegebiet,360,CH02460000,CH02000000,Wohlen bei Bern,0,3632.000000000000000,-29998.000000000000000,CH,CH02460360,9136,17,ABC10C09-F0B8-4218-AC02-E7587EA24846,2013/07/15,Land,CH,41291.739999999997963,Schweiz#Suisse#Svizzera#Svizra,8544527,41291737423.214187622070312,"360, 668,",aare_communes,/home/mwshovel/dev/analyst/jan12/munis/aare_communes.shp|layername=aare_communes
9917,FA2A811E-45F5-4EEB-A5A8-03F50750E864,2019/12/04,2009/03/25,TLM,2019,Gemeindegebiet,786,CH02500000,CH02000000,Schattenhalb,0,3154.000000000000000,-29998.000000000000000,CH,CH02500786,585,17,ABC10C09-F0B8-4218-AC02-E7587EA24846,2013/07/15,Land,CH,41291.739999999997963,Schweiz#Suisse#Svizzera#Svizra,8544527,41291737423.214187622070312,786,aare_communes,/home/mwshovel/dev/analyst/jan12/munis/aare_communes.shp|layername=aare_communes
10184,1F414045-137F-4E94-9A0A-C73B02618AD8,2019/12/04,2009/03/25,TLM,2019,Gemeindegebiet,668,CH02460000,CH02000000,Mühleberg,0,2626.000000000000000,-29998.000000000000000,CH,CH02460668,2843,17,ABC10C09-F0B8-4218-AC02-E7587EA24846,2013/07/15,Land,CH,41291.739999999997963,Schweiz#Suisse#Svizzera#Svizra,8544527,41291737423.214187622070312,"668, 670,",aare_communes,/home/mwshovel/dev/analyst/jan12/munis/aare_communes.shp|layername=aare_communes
10204,F5E95198-80CA-46F8-B841-01E3FA96A23A,2019/12/04,2009/03/25,TLM,2019,Gemeindegebiet,2546,CH11070000,CH11000000,Grenchen,0,2603.000000000000000,-29998.000000000000000,CH,CH11072546,16985,17,ABC10C09-F0B8-4218-AC02-E7587EA24846,2013/07/15,Land,CH,41291.739999999997963,Schweiz#Suisse#Svizzera#Svizra,8544527,41291737423.214187622070312,"2546, 690,",aare_communes,/home/mwshovel/dev/analyst/jan12/munis/aare_communes.shp|layername=aare_communes
10427,9C12A112-A7B5-4C5A-994F-5265E517B5C8,2019/12/04,2009/03/25,TLM,2019,Gemeindegebiet,861,CH02460000,CH02000000,Belp,0,2326.000000000000000,-29998.000000000000000,CH,CH02460861,11534,17,ABC10C09-F0B8-4218-AC02-E7587EA24846,2013/07/15,Land,CH,41291.739999999997963,Schweiz#Suisse#Svizzera#Svizra,8544527,41291737423.214187622070312,"861, 616,",aare_communes,/home/mwshovel/dev/analyst/jan12/munis/aare_communes.shp|layername=aare_communes
10678,BC25B6FD-9451-4C71-BD03-17A74F241BC2,2019/12/04,2009/03/25,TLM,2019,Gemeindegebiet,312,CH02430000,CH02000000,Seedorf (BE),0,2087.000000000000000,-29998.000000000000000,CH,CH02430312,3097,17,ABC10C09-F0B8-4218-AC02-E7587EA24846,2013/07/15,Land,CH,41291.739999999997963,Schweiz#Suisse#Svizzera#Svizra,8544527,41291737423.214187622070312,"312, 311,",aare_communes,/home/mwshovel/dev/analyst/jan12/munis/aare_communes.shp|layername=aare_communes
10806,429E2C33-8EB4-44B6-80E8-DFB7D4A4C52F,2019/12/04,2009/03/25,TLM,2019,Gemeindegebiet,2556,CH11070000,CH11000000,Selzach,0,1947.000000000000000,-29998.000000000000000,CH,CH11072556,3397,17,ABC10C09-F0B8-4218-AC02-E7587EA24846,2013/07/15,Land,CH,41291.739999999997963,Schweiz#Suisse#Svizzera#Svizra,8544527,41291737423.214187622070312,"2556, 2543",aare_communes,/home/mwshovel/dev/analyst/jan12/munis/aare_communes.shp|layername=aare_communes
10868,674795D8-B0BE-471F-9F99-A9BF32E06F74,2019/12/04,2009/03/25,TLM,2019,Gemeindegebiet,4279,CH19100000,CH19000000,Murgenthal,0,1862.000000000000000,-29998.000000000000000,CH,CH19104279,2920,17,ABC10C09-F0B8-4218-AC02-E7587EA24846,2013/07/15,Land,CH,41291.739999999997963,Schweiz#Suisse#Svizzera#Svizra,8544527,41291737423.214187622070312,"4279, 1139",aare_communes,/home/mwshovel/dev/analyst/jan12/munis/aare_communes.shp|layername=aare_communes
10971,67880DCF-3A32-49AF-AA12-6F162EF822AB,2019/12/04,2009/03/25,TLM,2019,Gemeindegebiet,304,CH02430000,CH02000000,Kallnach,0,1798.000000000000000,-29998.000000000000000,CH,CH02430304,2207,17,ABC10C09-F0B8-4218-AC02-E7587EA24846,2013/07/15,Land,CH,41291.739999999997963,Schweiz#Suisse#Svizzera#Svizra,8544527,41291737423.214187622070312,"304, 309,",aare_communes,/home/mwshovel/dev/analyst/jan12/munis/aare_communes.shp|layername=aare_communes
11311,C8122F7D-F09D-44F3-AD2F-989323681971,2019/12/04,2009/03/25,TLM,2019,Gemeindegebiet,616,CH02460000,CH02000000,Münsingen,0,1577.000000000000000,-29998.000000000000000,CH,CH02460616,12396,17,ABC10C09-F0B8-4218-AC02-E7587EA24846,2013/07/15,Land,CH,41291.739999999997963,Schweiz#Suisse#Svizzera#Svizra,8544527,41291737423.214187622070312,"616, 612,",aare_communes,/home/mwshovel/dev/analyst/jan12/munis/aare_communes.shp|layername=aare_communes
11456,BD347AFF-88E1-477B-8C0A-8951A12A989D,2019/11/18,2009/03/25,TLM,2019,Gemeindegebiet,939,CH02470000,CH02000000,Steffisburg,0,1481.000000000000000,-29998.000000000000000,CH,CH02470939,15959,17,ABC10C09-F0B8-4218-AC02-E7587EA24846,2013/07/15,Land,CH,41291.739999999997963,Schweiz#Suisse#Svizzera#Svizra,8544527,41291737423.214187622070312,"939, 925,",aare_communes,/home/mwshovel/dev/analyst/jan12/munis/aare_communes.shp|layername=aare_communes
11458,102DABEF-4EC0-42D0-BA3A-BA14644DF136,2019/12/04,2009/03/25,TLM,2019,Gemeindegebiet,306,CH02430000,CH02000000,Lyss,0,1483.000000000000000,-29998.000000000000000,CH,CH02430306,14706,17,ABC10C09-F0B8-4218-AC02-E7587EA24846,2013/07/15,Land,CH,41291.739999999997963,Schweiz#Suisse#Svizzera#Svizra,8544527,41291737423.214187622070312,"306, 305,",aare_communes,/home/mwshovel/dev/analyst/jan12/munis/aare_communes.shp|layername=aare_communes
11477,352925AD-36D5-4332-B308-CEE02095F7F3,2019/12/04,2009/03/25,TLM,2019,Gemeindegebiet,309,CH02430000,CH02000000,Radelfingen,0,1471.000000000000000,-29998.000000000000000,CH,CH02430309,1240,17,ABC10C09-F0B8-4218-AC02-E7587EA24846,2013/07/15,Land,CH,41291.739999999997963,Schweiz#Suisse#Svizzera#Svizra,8544527,41291737423.214187622070312,"309, 302,",aare_communes,/home/mwshovel/dev/analyst/jan12/munis/aare_communes.shp|layername=aare_communes
11513,07B2C372-42B2-4E6F-8D15-F6750DB77860,2019/12/04,2009/03/25,TLM,2019,Gemeindegebiet,872,CH02460000,CH02000000,Kirchdorf (BE),0,1462.000000000000000,-29998.000000000000000,CH,CH02460872,1812,17,ABC10C09-F0B8-4218-AC02-E7587EA24846,2013/07/15,Land,CH,41291.739999999997963,Schweiz#Suisse#Svizzera#Svizra,8544527,41291737423.214187622070312,"872, 632,",aare_communes,/home/mwshovel/dev/analyst/jan12/munis/aare_communes.shp|layername=aare_communes
11681,A7FEE603-8717-4ED8-A4AC-63A0626802D0,2019/12/04,2009/03/25,TLM,2019,Gemeindegebiet,4313,CH19110000,CH19000000,Leuggern,0,1376.000000000000000,-29998.000000000000000,CH,CH19114313,2129,17,ABC10C09-F0B8-4218-AC02-E7587EA24846,2013/07/15,Land,CH,41291.739999999997963,Schweiz#Suisse#Svizzera#Svizra,8544527,41291737423.214187622070312,"4313, 4303",aare_communes,/home/mwshovel/dev/analyst/jan12/munis/aare_communes.shp|layername=aare_communes
11982,182CD18D-B526-4937-A208-D9578AA5BDF3,2019/12/04,2009/03/25,TLM,2019,Gemeindegebiet,383,CH02430000,CH02000000,Büren an der Aare,0,1260.000000000000000,-29998.000000000000000,CH,CH02430383,3596,17,ABC10C09-F0B8-4218-AC02-E7587EA24846,2013/07/15,Land,CH,41291.739999999997963,Schweiz#Suisse#Svizzera#Svizra,8544527,41291737423.214187622070312,"383, 387,",aare_communes,/home/mwshovel/dev/analyst/jan12/munis/aare_communes.shp|layername=aare_communes
12052,E5869084-17C4-4852-A063-98D5A9DC29B1,2019/12/04,2009/03/25,TLM,2019,Gemeindegebiet,4001,CH19010000,CH19000000,Aarau,0,1234.000000000000000,-29998.000000000000000,CH,CH19014001,21036,17,ABC10C09-F0B8-4218-AC02-E7587EA24846,2013/07/15,Land,CH,41291.739999999997963,Schweiz#Suisse#Svizzera#Svizra,8544527,41291737423.214187622070312,"4001, 4008",aare_communes,/home/mwshovel/dev/analyst/jan12/munis/aare_communes.shp|layername=aare_communes
12095,8C92E7C4-5B20-42BB-97AD-22511FB82560,2019/12/04,2009/03/25,TLM,2019,Gemeindegebiet,4282,CH19100000,CH19000000,Rothrist,0,1185.000000000000000,-29998.000000000000000,CH,CH19104282,8853,17,ABC10C09-F0B8-4218-AC02-E7587EA24846,2013/07/15,Land,CH,41291.739999999997963,Schweiz#Suisse#Svizzera#Svizra,8544527,41291737423.214187622070312,"4282, 2581",aare_communes,/home/mwshovel/dev/analyst/jan12/munis/aare_communes.shp|layername=aare_communes
12117,5DDD5EB4-3A20-4ED7-8EFA-379756AEC6BB,2019/12/04,2009/03/25,TLM,2019,Gemeindegebiet,2513,CH11060000,CH11000000,Biberist,0,1225.000000000000000,-29998.000000000000000,CH,CH11062513,8370,17,ABC10C09-F0B8-4218-AC02-E7587EA24846,2013/07/15,Land,CH,41291.739999999997963,Schweiz#Suisse#Svizzera#Svizra,8544527,41291737423.214187622070312,"2513, 533,",aare_communes,/home/mwshovel/dev/analyst/jan12/munis/aare_communes.shp|layername=aare_communes
12137,897F94F0-1A55-45C2-A6EE-ECAFA239506A,2019/12/04,2009/03/25,TLM,2019,Gemeindegebiet,2543,CH11070000,CH11000000,Bettlach,0,1219.000000000000000,-29998.000000000000000,CH,CH11072543,4905,17,ABC10C09-F0B8-4218-AC02-E7587EA24846,2013/07/15,Land,CH,41291.739999999997963,Schweiz#Suisse#Svizzera#Svizra,8544527,41291737423.214187622070312,"2543, 388,",aare_communes,/home/mwshovel/dev/analyst/jan12/munis/aare_communes.shp|layername=aare_communes
12154,5FCEB85D-E3EB-4FE5-A22E-DEED230E0E93,2019/12/04,2014/02/10,TLM,2019,Gemeindegebiet,4125,CH19040000,CH19000000,Schinznach,0,1224.000000000000000,-29998.000000000000000,CH,CH19044125,2219,17,ABC10C09-F0B8-4218-AC02-E7587EA24846,2013/07/15,Land,CH,41291.739999999997963,Schweiz#Suisse#Svizzera#Svizra,8544527,41291737423.214187622070312,"4125, 4117",aare_communes,/home/mwshovel/dev/analyst/jan12/munis/aare_communes.shp|layername=aare_communes
12190,CC7A2FE9-AD74-44B1-B826-49458C2B67BC,2019/12/04,2009/03/25,TLM,2019,Gemeindegebiet,354,CH02460000,CH02000000,Kirchlindach,0,1196.000000000000000,-29998.000000000000000,CH,CH02460354,3029,17,ABC10C09-F0B8-4218-AC02-E7587EA24846,2013/07/15,Land,CH,41291.739999999997963,Schweiz#Suisse#Svizzera#Svizra,8544527,41291737423.214187622070312,"354, 307,",aare_communes,/home/mwshovel/dev/analyst/jan12/munis/aare_communes.shp|layername=aare_communes
12222,F6000BE2-D013-49B2-B6D6-1457B9CA1300,2019/12/04,2009/03/25,TLM,2019,Gemeindegebiet,4008,CH19010000,CH19000000,Küttigen,0,1190.000000000000000,-29998.000000000000000,CH,CH19014008,6081,17,ABC10C09-F0B8-4218-AC02-E7587EA24846,2013/07/15,Land,CH,41291.739999999997963,Schweiz#Suisse#Svizzera#Svizra,8544527,41291737423.214187622070312,"4008, 4005",aare_communes,/home/mwshovel/dev/analyst/jan12/munis/aare_communes.shp|layername=aare_communes
12302,9A9B622D-A934-4AA6-943B-6E6B10B30F2E,2019/12/04,2009/03/25,TLM,2019,Gemeindegebiet,632,CH02460000,CH02000000,Wichtrach,0,1160.000000000000000,-29998.000000000000000,CH,CH02460632,4233,17,ABC10C09-F0B8-4218-AC02-E7587EA24846,2013/07/15,Land,CH,41291.739999999997963,Schweiz#Suisse#Svizzera#Svizra,8544527,41291737423.214187622070312,"632, 866,",aare_communes,/home/mwshovel/dev/analyst/jan12/munis/aare_communes.shp|layername=aare_communes
12346,3860550F-15D0-47F0-A4B8-94C6D7D266E9,2019/12/04,2009/03/25,TLM,2019,Gemeindegebiet,2581,CH11080000,CH11000000,Olten,0,1149.000000000000000,-29998.000000000000000,CH,CH11082581,18166,17,ABC10C09-F0B8-4218-AC02-E7587EA24846,2013/07/15,Land,CH,41291.739999999997963,Schweiz#Suisse#Svizzera#Svizra,8544527,41291737423.214187622070312,"2581, 2500",aare_communes,/home/mwshovel/dev/analyst/jan12/munis/aare_communes.shp|layername=aare_communes
12392,3164C786-E71F-41BA-AED2-0D3E88E6D7A7,2019/12/04,2009/03/25,TLM,2019,Gemeindegebiet,4121,CH19040000,CH19000000,Villigen,0,1121.000000000000000,-29998.000000000000000,CH,CH19044121,2043,17,ABC10C09-F0B8-4218-AC02-E7587EA24846,2013/07/15,Land,CH,41291.739999999997963,Schweiz#Suisse#Svizzera#Svizra,8544527,41291737423.214187622070312,"4121, 4047",aare_communes,/home/mwshovel/dev/analyst/jan12/munis/aare_communes.shp|layername=aare_communes
12434,27BB1916-592F-480B-B200-377C3C3C7E47,2019/12/04,2009/03/25,TLM,2019,Gemeindegebiet,305,CH02430000,CH02000000,Kappelen,0,1097.000000000000000,-29998.000000000000000,CH,CH02430305,1475,17,ABC10C09-F0B8-4218-AC02-E7587EA24846,2013/07/15,Land,CH,41291.739999999997963,Schweiz#Suisse#Svizzera#Svizra,8544527,41291737423.214187622070312,"305, 302,",aare_communes,/home/mwshovel/dev/analyst/jan12/munis/aare_communes.shp|layername=aare_communes
12653,C313EE3E-10F2-427A-BFE1-C9331FD205FA,2019/12/04,2009/03/25,TLM,2019,Gemeindegebiet,388,CH02430000,CH02000000,Leuzigen,0,1028.000000000000000,-29998.000000000000000,CH,CH02430388,1250,17,ABC10C09-F0B8-4218-AC02-E7587EA24846,2013/07/15,Land,CH,41291.739999999997963,Schweiz#Suisse#Svizzera#Svizra,8544527,41291737423.214187622070312,"388, 2464,",aare_communes,/home/mwshovel/dev/analyst/jan12/munis/aare_communes.shp|layername=aare_communes
12699,6A9751F0-1AF1-4361-92F1-40FF8420D73A,2019/12/04,2009/03/25,TLM,2019,Gemeindegebiet,944,CH02470000,CH02000000,Uetendorf,0,1017.000000000000000,-29998.000000000000000,CH,CH02470944,6006,17,ABC10C09-F0B8-4218-AC02-E7587EA24846,2013/07/15,Land,CH,41291.739999999997963,Schweiz#Suisse#Svizzera#Svizra,8544527,41291737423.214187622070312,"944, 941,",aare_communes,/home/mwshovel/dev/analyst/jan12/munis/aare_communes.shp|layername=aare_communes
12774,60E393A6-BF03-41C7-B576-9F50F8116A22,2019/09/24,2009/03/25,EBM,2018,Gemeindegebiet,574,CH02500000,CH02000000,Brienzwiler,2,-29998.000000000000000,-29998.000000000000000,CH,CH02500574,493,17,ABC10C09-F0B8-4218-AC02-E7587EA24846,2013/07/15,Land,CH,41291.739999999997963,Schweiz#Suisse#Svizzera#Svizra,8544527,41291737423.214187622070312,574,aare_communes,/home/mwshovel/dev/analyst/jan12/munis/aare_communes.shp|layername=aare_communes
12813,2F4621A9-FE53-4EA9-8E85-3C0C2244F307,2019/12/04,2009/03/25,TLM,2019,Gemeindegebiet,321,CH02440000,CH02000000,Aarwangen,0,990.000000000000000,-29998.000000000000000,CH,CH02440321,4518,17,ABC10C09-F0B8-4218-AC02-E7587EA24846,2013/07/15,Land,CH,41291.739999999997963,Schweiz#Suisse#Svizzera#Svizra,8544527,41291737423.214187622070312,"321, 342,",aare_communes,/home/mwshovel/dev/analyst/jan12/munis/aare_communes.shp|layername=aare_communes
12816,82B1B2D9-21A1-49BF-B9BD-EFDB702B0001,2019/12/04,2009/03/25,TLM,2019,Gemeindegebiet,4005,CH19010000,CH19000000,Erlinsbach (AG),0,986.000000000000000,-29998.000000000000000,CH,CH19014005,4091,17,ABC10C09-F0B8-4218-AC02-E7587EA24846,2013/07/15,Land,CH,41291.739999999997963,Schweiz#Suisse#Svizzera#Svizra,8544527,41291737423.214187622070312,"4005, 2503",aare_communes,/home/mwshovel/dev/analyst/jan12/munis/aare_communes.shp|layername=aare_communes
13014,236C2ABF-4AAC-42EB-81F3-569DFA295272,2019/12/04,2009/03/25,TLM,2019,Gemeindegebiet,4047,CH19020000,CH19000000,Würenlingen,0,937.000000000000000,-29998.000000000000000,CH,CH19024047,4618,17,ABC10C09-F0B8-4218-AC02-E7587EA24846,2013/07/15,Land,CH,41291.739999999997963,Schweiz#Suisse#Svizzera#Svizra,8544527,41291737423.214187622070312,"4047, 4038",aare_communes,/home/mwshovel/dev/analyst/jan12/munis/aare_communes.shp|layername=aare_communes
13067,CFE34598-B38F-452C-AEF2-A960CB7D9629,2019/12/04,2009/03/25,TLM,2019,Gemeindegebiet,663,CH02460000,CH02000000,Frauenkappelen,0,929.000000000000000,-29998.000000000000000,CH,CH02460663,1218,17,ABC10C09-F0B8-4218-AC02-E7587EA24846,2013/07/15,Land,CH,41291.739999999997963,Schweiz#Suisse#Svizzera#Svizra,8544527,41291737423.214187622070312,663,aare_communes,/home/mwshovel/dev/analyst/jan12/munis/aare_communes.shp|layername=aare_communes
13227,6DC8804F-6814-477F-ADB9-8410BC3A3407,2019/12/04,2009/03/25,TLM,2019,Gemeindegebiet,580,CH02500000,CH02000000,Hofstetten bei Brienz,0,877.000000000000000,-29998.000000000000000,CH,CH02500580,538,17,ABC10C09-F0B8-4218-AC02-E7587EA24846,2013/07/15,Land,CH,41291.739999999997963,Schweiz#Suisse#Svizzera#Svizra,8544527,41291737423.214187622070312,"580, 574,",aare_communes,/home/mwshovel/dev/analyst/jan12/munis/aare_communes.shp|layername=aare_communes
13257,D1FD06C4-28C6-4058-9ECC-7966E39AE23B,2019/12/04,2009/03/25,TLM,2019,Gemeindegebiet,2503,CH11050000,CH11000000,Erlinsbach (SO),0,887.000000000000000,-29998.000000000000000,CH,CH11052503,3447,17,ABC10C09-F0B8-4218-AC02-E7587EA24846,2013/07/15,Land,CH,41291.739999999997963,Schweiz#Suisse#Svizzera#Svizra,8544527,41291737423.214187622070312,"2503, 2492",aare_communes,/home/mwshovel/dev/analyst/jan12/munis/aare_communes.shp|layername=aare_communes
13344,3F18213F-D783-404B-A0E9-A19AFAB54566,2019/12/04,2009/03/25,TLM,2019,Gemeindegebiet,983,CH02440000,CH02000000,Oberbipp,0,845.000000000000000,-29998.000000000000000,CH,CH02440983,1701,17,ABC10C09-F0B8-4218-AC02-E7587EA24846,2013/07/15,Land,CH,41291.739999999997963,Schweiz#Suisse#Svizzera#Svizra,8544527,41291737423.214187622070312,"983, 995,",aare_communes,/home/mwshovel/dev/analyst/jan12/munis/aare_communes.shp|layername=aare_communes
13426,F2FBF8B2-124D-4913-B01F-98EB78F16A08,2019/12/04,2009/03/25,TLM,2019,Gemeindegebiet,4104,CH19040000,CH19000000,Lupfig,0,845.000000000000000,-29998.000000000000000,CH,CH19044104,3025,17,ABC10C09-F0B8-4218-AC02-E7587EA24846,2013/07/15,Land,CH,41291.739999999997963,Schweiz#Suisse#Svizzera#Svizra,8544527,41291737423.214187622070312,"4104, 4095",aare_communes,/home/mwshovel/dev/analyst/jan12/munis/aare_communes.shp|layername=aare_communes
13444,483F16B6-CD61-451F-A164-CD94351EA7BA,2019/11/19,2009/03/25,TLM,2019,Gemeindegebiet,4095,CH19040000,CH19000000,Brugg,0,826.000000000000000,-29998.000000000000000,CH,CH19044095,12527,17,ABC10C09-F0B8-4218-AC02-E7587EA24846,2013/07/15,Land,CH,41291.739999999997963,Schweiz#Suisse#Svizzera#Svizra,8544527,41291737423.214187622070312,"4095, 4044",aare_communes,/home/mwshovel/dev/analyst/jan12/munis/aare_communes.shp|layername=aare_communes
13543,0C7346F0-9DC9-4693-A560-BA4EEDC1BF20,2019/12/04,2009/03/25,TLM,2019,Gemeindegebiet,4044,CH19020000,CH19000000,Untersiggenthal,0,828.000000000000000,-29998.000000000000000,CH,CH19024044,7224,17,ABC10C09-F0B8-4218-AC02-E7587EA24846,2013/07/15,Land,CH,41291.739999999997963,Schweiz#Suisse#Svizzera#Svizra,8544527,41291737423.214187622070312,"4044, 4029",aare_communes,/home/mwshovel/dev/analyst/jan12/munis/aare_communes.shp|layername=aare_communes
13630,742E7AA8-8673-4B7A-A149-01208BD4378A,2019/12/04,2013/01/11,TLM,2019,Gemeindegebiet,2464,CH11030000,CH11000000,Lüsslingen-Nennigkofen,0,781.000000000000000,-29998.000000000000000,CH,CH11032464,1062,17,ABC10C09-F0B8-4218-AC02-E7587EA24846,2013/07/15,Land,CH,41291.739999999997963,Schweiz#Suisse#Svizzera#Svizra,8544527,41291737423.214187622070312,"2464, 2542",aare_communes,/home/mwshovel/dev/analyst/jan12/munis/aare_communes.shp|layername=aare_communes
13634,890EF792-7FD1-49A9-8C07-6D8C11A7E3D3,2019/12/04,2009/03/25,TLM,2019,Gemeindegebiet,302,CH02430000,CH02000000,Bargen (BE),0,786.000000000000000,-29998.000000000000000,CH,CH02430302,1004,17,ABC10C09-F0B8-4218-AC02-E7587EA24846,2013/07/15,Land,CH,41291.739999999997963,Schweiz#Suisse#Svizzera#Svizra,8544527,41291737423.214187622070312,"302, 301,",aare_communes,/home/mwshovel/dev/analyst/jan12/munis/aare_communes.shp|layername=aare_communes
13645,579B2875-206C-4742-B5C7-4E48397717E1,2019/12/04,2009/03/25,TLM,2019,Gemeindegebiet,866,CH02460000,CH02000000,Gerzensee,0,781.000000000000000,-29998.000000000000000,CH,CH02460866,1193,17,ABC10C09-F0B8-4218-AC02-E7587EA24846,2013/07/15,Land,CH,41291.739999999997963,Schweiz#Suisse#Svizzera#Svizra,8544527,41291737423.214187622070312,866,aare_communes,/home/mwshovel/dev/analyst/jan12/munis/aare_communes.shp|layername=aare_communes
13714,B6F1492E-907E-49F6-B94B-7D318011C749,2019/12/04,2009/03/25,TLM,2019,Gemeindegebiet,301,CH02430000,CH02000000,Aarberg,0,793.000000000000000,-29998.000000000000000,CH,CH02430301,4527,17,ABC10C09-F0B8-4218-AC02-E7587EA24846,2013/07/15,Land,CH,41291.739999999997963,Schweiz#Suisse#Svizzera#Svizra,8544527,41291737423.214187622070312,301,aare_communes,/home/mwshovel/dev/analyst/jan12/munis/aare_communes.shp|layername=aare_communes
13773,551B1763-A601-4077-961B-793969FDF634,2019/12/04,2009/03/25,TLM,2019,Gemeindegebiet,2500,CH11050000,CH11000000,Trimbach,0,760.000000000000000,-29998.000000000000000,CH,CH11052500,6553,17,ABC10C09-F0B8-4218-AC02-E7587EA24846,2013/07/15,Land,CH,41291.739999999997963,Schweiz#Suisse#Svizzera#Svizra,8544527,41291737423.214187622070312,"2500, 2586",aare_communes,/home/mwshovel/dev/analyst/jan12/munis/aare_communes.shp|layername=aare_communes
13806,9DC28221-A474-4625-A0C9-CF1524875BC4,2019/12/04,2009/03/25,TLM,2019,Gemeindegebiet,971,CH02440000,CH02000000,Attiswil,0,765.000000000000000,-29998.000000000000000,CH,CH02440971,1428,17,ABC10C09-F0B8-4218-AC02-E7587EA24846,2013/07/15,Land,CH,41291.739999999997963,Schweiz#Suisse#Svizzera#Svizra,8544527,41291737423.214187622070312,"971, 995,",aare_communes,/home/mwshovel/dev/analyst/jan12/munis/aare_communes.shp|layername=aare_communes
13814,12B5725B-22B5-4908-A03B-51142CA758C8,2019/12/04,2009/03/25,TLM,2019,Gemeindegebiet,356,CH02460000,CH02000000,Muri bei Bern,0,763.000000000000000,-29998.000000000000000,CH,CH02460356,13037,17,ABC10C09-F0B8-4218-AC02-E7587EA24846,2013/07/15,Land,CH,41291.739999999997963,Schweiz#Suisse#Svizzera#Svizra,8544527,41291737423.214187622070312,"356, 363,",aare_communes,/home/mwshovel/dev/analyst/jan12/munis/aare_communes.shp|layername=aare_communes
